entry_time,exit_time,entry,exit,qty,gross_pnl,fees,funding,net_pnl,result
2020-10-16 00:00:00+00:00,2021-05-20 00:00:00+00:00,11501.299799999999,36692.66,0.8690324287304141,21892.10893762869,20.941056967564972,971.5142428785605,20899.653637782565,sma_exit
2021-05-21 00:00:00+00:00,2021-05-22 00:00:00+00:00,40540.1064,37223.5538,0.7618187092872691,-2526.611821015333,29.62090562150889,13.89789518940745,-2570.1306218262494,sma_exit
2021-08-10 00:00:00+00:00,2021-08-13 00:00:00+00:00,46296.2574,44393.1196,0.6116124050513351,-1163.9826870021093,27.733373989788618,38.22574319994105,-1229.9418041918389,sma_exit
2021-08-14 00:00:00+00:00,2021-08-18 00:00:00+00:00,47838.5658,44693.0596,0.5661967021734616,-1780.975237106175,26.19555057411506,48.75486874680265,-1855.9256564270927,sma_exit
2021-08-20 00:00:00+00:00,2021-09-11 00:00:00+00:00,46796.3574,44850.0282,0.5391667522250294,-1049.3959935247399,24.706342038557352,249.78729634966524,-1323.8896319129626,sma_exit
2021-09-13 00:00:00+00:00,2021-09-14 00:00:00+00:00,46061.210399999996,44955.0072,0.5190443718217123,-574.168545051166,23.620727744890132,10.758515407837073,-608.5477882038932,sma_exit
2021-09-15 00:00:00+00:00,2021-09-21 00:00:00+00:00,47123.4228,43010.3962,0.4944370965991249,-2033.632930338969,22.28275188587552,62.9088345478215,-2118.824516772666,sma_exit
2021-10-02 00:00:00+00:00,2021-12-14 00:00:00+00:00,48164.631,46673.6634,0.439779196420903,-655.6965330176039,20.853954450580513,695.822219256384,-1372.3727067245684,sma_exit
2021-12-15 00:00:00+00:00,2021-12-18 00:00:00+00:00,48339.666,46105.777,0.4098107722506067,-915.4717762121337,19.35237996569033,26.743656402625135,-961.5678125804491,sma_exit
2021-12-22 00:00:00+00:00,2021-12-29 00:00:00+00:00,48874.773,47499.4982,0.38565966505563964,-530.3880187274615,18.58383457548669,59.37444004227882,-608.346293345227,sma_exit
2023-01-14 00:00:00+00:00,2023-08-18 00:00:00+00:00,19919.9832,26611.07672,0.9157129365772404,6127.1208961121465,21.304546760697367,1773.0238695887335,4332.792479762716,sma_exit
2023-08-30 00:00:00+00:00,2023-08-31 00:00:00+00:00,27713.24154,27276.64358,0.8144703479108393,-355.596092378362,22.39381543263174,10.157226065469416,-388.14713387646316,sma_exit
2023-10-17 00:00:00+00:00,2024-07-05 00:00:00+00:00,28494.1977,57035.89054000001,0.7785325474008031,22220.636833856468,33.293978738451344,2615.453551907574,19571.889303210446,sma_exit
2024-07-14 00:00:00+00:00,2024-08-04 00:00:00+00:00,59199.43752,60686.26032,0.7051717097228429,1048.4653759309058,42.27000125857447,394.4975129922552,611.6978616800761,sma_exit
2024-08-24 00:00:00+00:00,2024-08-27 00:00:00+00:00,64029.70338,62824.132659999996,0.6615236132647269,-797.5134987405605,41.95840398683602,57.18216699387849,-896.6540697212749,sma_exit
2024-09-25 00:00:00+00:00,2024-09-26 00:00:00+00:00,64268.951219999995,63129.07166,0.6451164050824912,-735.355003974208,41.093277267481284,18.657429646260773,-795.1057108879501,sma_exit
2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,65184.93438,63309.63554,0.6238595896360367,-1169.923164767333,40.08128483037511,73.1992435429658,-1283.203693140674,sma_exit
2024-10-15 00:00:00+00:00,2025-03-10 00:00:00+00:00,66100.61747999999,80712.45428,0.5958141618380549,8705.939295906457,43.736653648777306,2587.508038854142,6074.694603403538,sma_exit
2025-03-13 00:00:00+00:00,2025-03-14 00:00:00+00:00,83699.53656000001,81086.17951999999,0.5430775920994012,-1419.255648579228,44.74571495055099,20.454904248678268,-1484.4562677784572,sma_exit
2025-03-15 00:00:00+00:00,2025-03-17 00:00:00+00:00,83980.49274,82571.48240000001,0.5235933599532655,-737.7484581294896,43.60275413520268,39.57446552784068,-820.9256777925328,sma_exit
2025-03-20 00:00:00+00:00,2025-03-21 00:00:00+00:00,86858.3682,84195.75748000001,0.49679856804154116,-1322.781192948048,42.48972234771091,19.41800082488322,-1384.6889161206423,sma_exit
2025-03-24 00:00:00+00:00,2025-03-29 00:00:00+00:00,86075.11158,84388.6189,0.4852403355609234,-818.3542739642389,41.357938889541,93.97601105967702,-953.6882239134569,sma_exit
2025-04-23 00:00:00+00:00,2025-10-18 00:00:00+00:00,93451.58657999999,106383.91896,0.43673848569151524,5648.047260100552,43.637928038469,3269.1937431143397,2335.2155889477435,sma_exit
2025-10-20 00:00:00+00:00,2025-10-23 00:00:00+00:00,108667.32912000001,107554.28484000001,0.3970646313156034,-441.95051667614194,42.92697771474606,58.24973651366357,-543.1272309045515,sma_exit
2025-10-24 00:00:00+00:00,2025-10-31 00:00:00+00:00,110082.51209999999,108272.94108,0.3870287510461081,-700.3560117998275,42.254919164181175,134.20605608575542,-876.8169870497641,sma_exit
2025-11-01 00:00:00+00:00,2025-11-04 00:00:00+00:00,109615.01862,106561.98334,0.380684315869983,-1162.2426468937208,41.14759704898329,56.333769802780694,-1259.7240137454846,sma_exit
