side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,funding,net_pnl,bars,result
short,2025-04-10 14:45:00+00:00,2025-04-11 06:45:00+00:00,81242.40000000001,81085.8,82548.20009575086,78410.2453284983,0.018124896046120227,2.838358720822533,1.0297636126238348,0.29450201090746364,1.5140930972912345,64,time
short,2025-10-20 10:45:00+00:00,2025-10-21 02:45:00+00:00,110734.0,109515.7,111714.6527940793,108472.51261184139,0.02313637026220521,28.187039890444673,1.7835225132688668,0.5123965649230063,25.8911208122528,64,time
short,2025-10-31 18:15:00+00:00,2025-11-04 07:00:00+00:00,109219.3,104855.8507406732,111253.0785746634,104855.6507406732,0.011755590067737316,51.29492077401797,0.8808029005287494,1.2839373182852223,49.13018055520399,39,target
short,2025-12-17 17:30:00+00:00,2025-12-21 04:00:00+00:00,86351.5,88042.29647107725,88042.09647107725,82735.95800784549,0.01424275223539049,-24.081595218025857,0.8693466720843344,1.2298830196543218,-26.18082490976451,30,stop
