side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
long,2025-04-29 16:20:00+00:00,2025-04-29 17:00:00+00:00,95015.8,94730.61258605018,94730.81258605018,95610.55877092475,0.0996710236530947,-28.424921481357917,6.619276711933926,-35.04419819329184,-0.3504419819329184,8
long,2025-05-01 04:40:00+00:00,2025-05-01 08:55:00+00:00,94800.09999999999,95179.1004,94671.45033727915,95179.3004,0.0995281423861834,37.72120577562091,6.617896917738565,31.103308857882343,0.3110330885788234,51
long,2025-05-08 00:05:00+00:00,2025-05-08 00:35:00+00:00,97089.3,96915.67821012888,96915.87821012888,97520.33895980669,0.09750179638623727,-16.928436404227856,6.620541859176136,-23.548978263403992,-0.2354897826340399,6
long,2025-05-08 06:40:00+00:00,2025-05-08 07:20:00+00:00,98899.59999999999,99294.9984,98762.91985153608,99295.1984,0.0954789724287955,37.75223293199038,6.623195808659429,31.129037123330953,0.31129037123330955,8
long,2025-05-09 14:55:00+00:00,2025-05-09 16:55:00+00:00,103148.09999999999,102307.44489997574,102307.64489997574,104590.29182503637,0.051880347299498655,-43.61347854835272,3.7306867584064687,-47.34416530675919,-0.4734416530675919,24
long,2025-05-10 03:30:00+00:00,2025-05-11 05:00:00+00:00,103100.2,103512.4008,102961.73756084868,103512.6008,0.0914316078284569,37.68818189217674,6.611822801067094,31.07635909110965,0.3107635909110965,6
long,2025-05-14 23:10:00+00:00,2025-05-14 23:15:00+00:00,103532.59999999999,103356.11304762475,103356.31304762475,103979.21247856285,0.09134990729998649,-16.12206673913551,6.614742665409909,-22.736809404545415,-0.22736809404545416,1
long,2025-05-16 14:15:00+00:00,2025-05-16 14:40:00+00:00,103776.4,103424.584614784,103424.784614784,104486.43177782398,0.09091620641226748,-31.98572018130821,6.593274620121967,-38.57899480143018,-0.3857899480143018,5
long,2025-05-21 21:40:00+00:00,2025-05-21 23:10:00+00:00,108394.9,109200.4459225621,107984.86343495859,109200.6459225621,0.08668652868650281,69.829979724475,6.60190481872799,63.22807490574701,0.63228074905747,18
long,2025-05-22 02:05:00+00:00,2025-05-22 03:40:00+00:00,110215.8,111386.1196490909,109564.7053339394,111386.3196490909,0.06491224297965369,75.96807342565174,5.034637178556819,70.93343624709493,0.7093343624709494,19
long,2025-05-27 00:10:00+00:00,2025-05-27 00:35:00+00:00,109497.09999999999,109276.355761334,109276.55576133399,110020.53628299899,0.08703919208338345,-19.213400190549937,6.664652693564721,-25.87805288411466,-0.2587805288411466,5
short,2025-05-30 20:00:00+00:00,2025-05-30 20:45:00+00:00,104513.90000000001,104844.40090861535,104844.20090861536,103834.54931207698,0.09094159787922305,-30.056280730014468,6.663782444868037,-36.720063174882505,-0.36720063174882506,9
short,2025-06-01 01:35:00+00:00,2025-06-01 04:30:00+00:00,104189.90000000001,104552.47441081984,104552.27441081984,103463.00605877026,0.09087196554958253,-32.947849369179494,6.639090449669329,-39.586939818848826,-0.39586939818848826,35
short,2025-06-03 10:00:00+00:00,2025-06-03 10:10:00+00:00,105157.8,105296.94986302096,105296.74986302096,104737.1688,0.08965910340075202,-12.476051956796148,6.6042144627018,-19.08026641949795,-0.1908026641949795,2
long,2025-06-09 23:20:00+00:00,2025-06-10 01:10:00+00:00,110170.7,109795.33789367825,109795.53789367825,110927.24188448262,0.08540631762506823,-32.05829527692944,6.575271254676348,-38.633566531605794,-0.38633566531605795,22
long,2025-06-11 15:00:00+00:00,2025-06-11 15:10:00+00:00,110034.0,109695.56442500837,109695.76442500837,110734.91286248744,0.08516131587186229,-28.821618904137416,6.5493605948347,-35.37097949897211,-0.3537097949897211,2
short,2025-06-18 12:35:00+00:00,2025-06-18 14:10:00+00:00,104535.7,104963.64351344951,104963.44351344951,103710.14725482572,0.08930221207822327,-38.21630239556852,6.548064181640317,-44.76436657720884,-0.4476436657720884,19
short,2025-06-18 18:00:00+00:00,2025-06-18 20:45:00+00:00,104044.3,104785.02559048308,104784.82559048309,102750.43408927538,0.057084052400023726,-42.28361842117476,4.172288457634064,-46.455906878808825,-0.4645590687880882,33
