entry_time,exit_time,entry,exit,qty,gross_pnl,fees,funding,net_pnl,result
2020-10-16 00:00:00+00:00,2021-05-20 00:00:00+00:00,11500.1499,36696.33,0.8692496455695242,21901.7706216309,14.663170574770797,647.7732793522268,21239.334171703904,sma_exit
2021-05-21 00:00:00+00:00,2021-05-22 00:00:00+00:00,40536.0532,37227.2769,0.7703859099490062,-2549.03464069321,20.96772083691371,9.368521269067,-2579.370882799191,sma_exit
2021-08-10 00:00:00+00:00,2021-08-13 00:00:00+00:00,46291.6287,44397.5598,0.6189010111750667,-1172.2411574452453,19.644670662853684,25.784942230233668,-1217.6707703383324,sma_exit
2021-08-14 00:00:00+00:00,2021-08-18 00:00:00+00:00,47833.7829,44697.529800000004,0.5735003466909481,-1798.6422401605575,18.573358969626486,32.91922929202745,-1850.1348284222115,sma_exit
2021-08-20 00:00:00+00:00,2021-09-11 00:00:00+00:00,46791.6787,44854.5141,0.5467468635378336,-1059.13866920652,17.537543964004257,168.84914355470738,-1245.5253567252316,sma_exit
2021-09-13 00:00:00+00:00,2021-09-14 00:00:00+00:00,46056.6052,44959.503600000004,0.5284391649760848,-579.7514533979237,16.83376678677557,7.301434198056362,-603.8866543827555,sma_exit
2021-09-15 00:00:00+00:00,2021-09-21 00:00:00+00:00,47118.7114,43014.6981,0.5037157833971931,-2067.2562744819993,15.89056734179338,42.72198952593106,-2125.868831349723,sma_exit
2021-10-02 00:00:00+00:00,2021-12-14 00:00:00+00:00,48159.8155,46678.3317,0.44870009080351825,-664.7419155839389,14.893859841097102,473.24396757568195,-1152.879743000718,sma_exit
2021-12-15 00:00:00+00:00,2021-12-18 00:00:00+00:00,48334.833,46110.3885,0.4232317759670683,-941.4555962751763,13.990276589466852,18.411153490495494,-973.8570263551387,sma_exit
2021-12-22 00:00:00+00:00,2021-12-29 00:00:00+00:00,48869.8865,47504.2491,0.39867743331079764,-544.448813465231,13.447767556494172,40.914973923621005,-598.8115549453461,sma_exit
2023-01-14 00:00:00+00:00,2023-08-18 00:00:00+00:00,19917.9916,26613.738360000003,0.9481236487608586,6348.395849269899,15.441241757490559,1223.7297828913527,5109.2248246210565,sma_exit
2023-08-30 00:00:00+00:00,2023-08-31 00:00:00+00:00,27710.47077,27279.371789999997,0.8658155356692135,-373.25219429515374,16.66387099735824,7.197646828012091,-397.11371212052404,sma_exit
2023-10-17 00:00:00+00:00,2024-07-05 00:00:00+00:00,28491.34885,57041.595270000005,0.8281524839924503,23643.95749131957,24.792012047657913,1854.581251942443,21764.584227329466,sma_exit
2024-07-14 00:00:00+00:00,2024-08-04 00:00:00+00:00,59193.51876,60692.330160000005,0.7661675055065029,1148.3405915627138,32.14842463439806,285.71854884615993,830.4736180821559,sma_exit
2024-08-24 00:00:00+00:00,2024-08-27 00:00:00+00:00,64023.30169,62830.41633,0.7213363329515415,-860.4715512139796,32.02646852223549,41.56410029806335,-934.0621200342785,sma_exit
2024-09-25 00:00:00+00:00,2024-09-26 00:00:00+00:00,64262.52561,63135.38583,0.7041210709091518,-793.642868957904,31.396243842152728,13.574579505551995,-838.6136923056088,sma_exit
2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,65178.41719,63315.96777,0.681364782795709,-1269.0074445262924,30.64304204455852,53.29233368595895,-1352.94282025681,sma_exit
2024-10-15 00:00:00+00:00,2025-03-10 00:00:00+00:00,66094.00873999999,80720.52714,0.6514631119602027,9528.637194007175,33.475489048882174,1885.9320173670133,7609.22968759128,sma_exit
2025-03-13 00:00:00+00:00,2025-03-14 00:00:00+00:00,83691.16828,81094.28976,0.6053730285516615,-1572.0802144331556,34.914835128231644,15.199312801407105,-1622.1943623627942,sma_exit
2025-03-15 00:00:00+00:00,2025-03-17 00:00:00+00:00,83972.09637,82579.7412,0.5840362612314892,-813.1859077931318,34.04530938046598,29.42564952702307,-876.656866700621,sma_exit
2025-03-20 00:00:00+00:00,2025-03-21 00:00:00+00:00,86849.6841,84204.17874,0.5545949828913072,-1467.183999868059,33.202964947334635,14.449919720266479,-1514.83688453566,sma_exit
2025-03-24 00:00:00+00:00,2025-03-29 00:00:00+00:00,86066.50579,84397.05945,0.5420470107646306,-904.9183982289504,32.33974309391826,69.9781382856394,-1007.2362796085081,sma_exit
2025-04-23 00:00:00+00:00,2025-10-18 00:00:00+00:00,93442.24329,106394.55948,0.48848579307446066,6327.0224462233255,34.16610368029881,2437.4541242972036,3855.402218245823,sma_exit
2025-10-20 00:00:00+00:00,2025-10-23 00:00:00+00:00,108656.46456000001,107565.04242,0.45555744722790853,-497.20548394642543,34.47546121445308,44.549335457786995,-576.2302806186655,sma_exit
2025-10-24 00:00:00+00:00,2025-10-31 00:00:00+00:00,110071.50605,108283.77054000001,0.4444677347010767,-794.590752374367,33.968156301094524,102.73878919327665,-931.2976978687382,sma_exit
2025-11-01 00:00:00+00:00,2025-11-04 00:00:00+00:00,109604.05931000001,106572.64167,0.43786937631316475,-1327.364951371532,33.13000503104254,43.19303498231474,-1403.6879913848893,sma_exit
