side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,bars,result
short,2025-04-15 14:05:00+00:00,2025-04-15 18:15:00+00:00,85790.85,84185.75800222429,86522.41854763786,84185.5580022243,0.060449915065866326,97.02767493844367,2.8183675915322084,94.20930734691146,50,target
long,2025-04-22 06:10:00+00:00,2025-04-22 12:35:00+00:00,88198.35,88868.92643482423,87936.0254213379,88869.12643482423,0.10784492083372536,72.3182625265801,5.256770632262665,67.06149189431744,77,target
short,2025-04-25 18:40:00+00:00,2025-04-27 07:45:00+00:00,95094.15,94022.86293492546,95551.14085878726,94022.66293492547,0.09400337501546736,100.7045997274206,4.881297464420312,95.82330226300029,145,target
long,2025-04-27 17:35:00+00:00,2025-04-27 22:30:00+00:00,93999.6,93696.236416287,93696.436416287,94761.62650742602,0.10292202166362961,-31.222793334865564,5.310117899497683,-36.53291123436325,59,stop
short,2025-05-01 03:30:00+00:00,2025-05-01 05:35:00+00:00,94813.8,95012.61457634481,95012.41457634482,94259.52807731037,0.10165288129299908,-20.21007452849707,5.30802630207096,-25.51810083056803,25,stop
short,2025-05-04 13:25:00+00:00,2025-05-04 14:35:00+00:00,95418.7,95604.82814021257,95604.62814021258,94888.80286457484,0.10074102723583102,-18.7507400425096,5.2934805795440525,-24.044220622053654,14,stop
short,2025-05-09 14:55:00+00:00,2025-05-11 05:00:00+00:00,103155.20000000001,103829.04927491244,103828.84927491244,101637.09537017516,0.06562233296923119,-44.21956148937829,3.7385835315704834,-47.95814502094878,157,stop
long,2025-05-13 12:40:00+00:00,2025-05-13 14:05:00+00:00,103686.1,103335.06141627152,103335.26141627152,104559.45923245698,0.09201402589030339,-32.30047333168823,5.236011353759432,-37.53648468544766,17,stop
long,2025-05-20 12:10:00+00:00,2025-05-20 12:20:00+00:00,105035.2,104871.76046303604,104871.96046303604,105535.5871539279,0.09047480278210675,-14.78715987361252,5.221495946892762,-20.008655820505282,2,stop
short,2025-05-23 10:20:00+00:00,2025-05-23 11:45:00+00:00,111057.95,110179.4742689127,111405.36505679364,110179.2742689127,0.08538812709363566,75.0113973747565,5.189412703066084,69.82198467169042,17,target
short,2025-05-25 11:25:00+00:00,2025-05-25 12:10:00+00:00,107128.15,107407.81949118688,107407.61949118688,106391.84957012621,0.08917219548765032,-24.938742540048477,5.262797343605697,-30.20153988365417,9,stop
short,2025-05-27 07:05:00+00:00,2025-05-27 07:30:00+00:00,109039.0,109294.97026315791,109294.77026315792,108346.94512368417,0.0873325213377477,-22.354528469067333,5.245282021744844,-27.599810490812178,5,stop
long,2025-05-27 10:05:00+00:00,2025-05-28 13:40:00+00:00,109773.85,109385.4026890643,109385.6026890643,110732.07147437142,0.08649647419358854,-33.59932280591915,5.210518278028651,-38.8098410839478,31,stop
long,2025-05-30 10:10:00+00:00,2025-05-30 16:30:00+00:00,105352.95,104579.56976269945,104579.76976269945,107073.7428421011,0.056874558234048696,-43.98565934341228,3.2801513886769076,-47.265810732089186,76,stop
short,2025-06-01 12:40:00+00:00,2025-06-01 13:10:00+00:00,103942.95,104193.53081873417,104193.33081873418,103270.08249503165,0.09052057240861282,-22.68271914643641,5.182875384213155,-27.865594530649563,6,stop
short,2025-06-06 10:40:00+00:00,2025-06-06 11:15:00+00:00,103610.1,103764.96765202282,103764.76765202283,103129.20803095437,0.09054242527812607,-14.022092811274849,5.164518088003991,-19.18661089927884,7,stop
short,2025-06-10 05:40:00+00:00,2025-06-11 12:30:00+00:00,109337.0,109742.05185685305,109741.85185685306,108346.29023629389,0.08562447411589758,-34.682352232710514,5.16119654280689,-39.843548775517405,70,stop
long,2025-06-13 13:45:00+00:00,2025-06-13 14:00:00+00:00,105065.75,104629.39310545727,104629.59310545727,106112.02227658546,0.08872615079256918,-38.71626762457503,5.113593074030305,-43.82986069860534,3,stop
long,2025-06-15 01:05:00+00:00,2025-06-15 07:10:00+00:00,105544.79999999999,105240.46380310836,105240.66380310836,106327.82131378325,0.08790816522401645,-26.753636679998106,5.093673571476675,-31.84731025147478,73,stop
long,2025-06-22 00:10:00+00:00,2025-06-22 13:30:00+00:00,101964.35,100822.84329813455,100823.04329813455,104415.80458123091,0.03860430047295864,-44.067067710709914,2.149520849012708,-46.216588559722624,160,stop
short,2025-06-27 08:45:00+00:00,2025-06-29 09:00:00+00:00,107037.45,107747.62168772983,107747.42168772983,105440.29483204032,0.05981586445129624,-42.479533410395874,3.5362635169204584,-46.01579692731633,279,stop
short,2025-07-02 18:20:00+00:00,2025-07-04 13:55:00+00:00,109215.75,107982.92816510658,109741.8579236967,107982.72816510659,0.07805709024444582,96.23048522159873,4.6551043397981005,91.57538088180063,223,target
short,2025-07-11 00:35:00+00:00,2025-07-11 02:15:00+00:00,115730.7,116144.98004226455,116144.78004226455,114710.98426047088,0.07989017090606951,-33.096903379488786,5.096743887326303,-38.19364726681509,20,stop
long,2025-07-13 02:15:00+00:00,2025-07-14 10:40:00+00:00,117425.25,118088.78257949305,117190.55954150348,118088.98257949305,0.07841202598940383,52.02893386802552,5.082363592000543,46.94657027602497,89,target
short,2025-07-14 13:25:00+00:00,2025-07-14 13:45:00+00:00,121705.0,121955.69988083256,121955.49988083256,121002.58698833488,0.07604041185726361,-19.063322191074683,5.0966462415654235,-24.159968432640106,4,stop
short,2025-07-18 04:30:00+00:00,2025-07-18 05:10:00+00:00,120110.79999999999,120513.62291735847,120513.42291735848,119106.77134528302,0.07684852949656173,-30.956348846514516,5.087520818256875,-36.04386966477139,8,stop
long,2025-07-19 20:15:00+00:00,2025-07-19 21:10:00+00:00,117943.6,117558.45207623487,117558.65207623487,118908.70278753029,0.07795500974186692,-30.024210149171036,5.046353494292761,-35.0705636434638,11,stop
short,2025-07-21 19:05:00+00:00,2025-07-23 03:00:00+00:00,117416.85,118254.4711731734,118254.2711731734,115547.66985115322,0.05076047134554165,-42.51804555928699,3.2929553733955705,-45.81100093268256,83,stop
long,2025-07-25 07:30:00+00:00,2025-07-25 07:50:00+00:00,115369.65,114892.40492802252,114892.60492802251,116514.70006645496,0.07899315740677648,-37.69909509232536,4.999182424045777,-42.698277516371135,4,stop
long,2025-07-30 09:00:00+00:00,2025-07-30 10:55:00+00:00,118294.45,117918.8459320737,117919.0459320737,119241.0439783526,0.07667912268832848,-28.800990406755645,4.978812708051723,-33.779803114807365,23,stop
long,2025-08-01 10:00:00+00:00,2025-08-02 13:00:00+00:00,114890.95,114079.35728524344,114079.55728524344,116703.90549701311,0.0516524529857817,-41.920754542565774,3.24924740226184,-45.17000194482761,24,stop
long,2025-08-04 20:55:00+00:00,2025-08-06 00:20:00+00:00,114880.2,114604.67312305734,114604.87312305733,115621.00608388532,0.07827079722910218,-21.565708316346893,4.937922664000567,-26.50363098034746,29,stop
long,2025-08-06 09:30:00+00:00,2025-08-06 13:35:00+00:00,114078.0,113690.26716270066,113690.46716270066,115041.89437459868,0.07858887085028102,-30.471485874930547,4.920228644815872,-35.39171451974642,49,stop
long,2025-08-08 00:55:00+00:00,2025-08-08 01:15:00+00:00,117280.4,116821.0489290305,116821.2489290305,118392.81480193899,0.07614119234193106,-34.97553824716046,4.899186783499731,-39.87472503066019,4,stop
long,2025-08-09 21:15:00+00:00,2025-08-09 21:25:00+00:00,116671.8,116501.76865667748,116501.96865667748,117204.57115664506,0.07619660251498606,-12.955810682235471,4.884962589380591,-17.84077327161606,2,stop
long,2025-08-20 00:10:00+00:00,2025-08-20 01:35:00+00:00,113038.29999999999,112690.61921294099,112690.81921294099,113920.37476911799,0.07848803455144261,-27.288781627559416,4.8701336242503395,-32.15891525180975,17,stop
short,2025-08-22 07:00:00+00:00,2025-08-23 09:00:00+00:00,113091.6,113423.24708994364,113423.04708994365,112241.50468011272,0.07816668152881845,-25.923752459583838,4.871070607792344,-30.794823067376182,12,stop
short,2025-08-25 13:55:00+00:00,2025-08-25 14:05:00+00:00,111511.29999999999,111803.73276472377,111803.53276472377,110742.24082555242,0.07899827423514164,-23.10168374298987,4.853145731054479,-27.95482947404435,2,stop
long,2025-09-01 06:00:00+00:00,2025-09-01 07:50:00+00:00,107809.20000000001,109141.75912787658,107232.06302606173,109141.95912787657,0.0689664119940785,91.90182181960506,4.121533174810468,87.7802886447946,22,target
short,2025-09-06 09:35:00+00:00,2025-09-06 14:00:00+00:00,110794.45,111000.13590676908,110999.93590676908,110200.06734396183,0.08004936814874661,-16.465026873967023,4.8837269036942335,-21.348753777661255,53,stop
short,2025-09-08 14:00:00+00:00,2025-09-08 14:30:00+00:00,112086.8,112396.22257418463,112396.02257418464,111282.81163163073,0.0789359403882548,-24.424561870618398,4.874770926365348,-29.299332796983744,6,stop
long,2025-09-09 21:15:00+00:00,2025-09-10 00:50:00+00:00,111577.55,111059.66142069284,111059.86142069283,112797.63011611435,0.07611810754975887,-39.420698578494815,4.657392328568756,-44.07809090706357,43,stop
short,2025-09-11 12:45:00+00:00,2025-09-11 13:55:00+00:00,114092.6,114548.6950790415,114548.4950790415,112991.95705191701,0.07690507131405708,-35.07602457967656,4.838141355276292,-39.914165934952855,14,stop
short,2025-09-11 18:40:00+00:00,2025-09-11 22:15:00+00:00,114253.75,114620.96068072924,114620.76068072925,113330.60995104151,0.07644725335904717,-28.07224794585669,4.81373724219023,-32.885985188046924,43,stop
long,2025-09-15 13:35:00+00:00,2025-09-15 13:40:00+00:00,114930.55,114589.7085072741,114589.9085072741,115802.06839295181,0.07571093489314362,-25.805428064652503,4.776792763733126,-30.58222082838563,1,stop
short,2025-09-20 15:55:00+00:00,2025-09-21 21:20:00+00:00,115978.70000000001,115510.6983504288,116116.81839728562,115510.4983504288,0.074763013962519,34.989213861374964,4.756758217248661,30.2324556441263,53,target
long,2025-09-23 15:05:00+00:00,2025-09-23 17:30:00+00:00,112703.75,112338.68317790968,112338.88317790968,113620.04483168064,0.07720372767631005,-28.184519516316776,4.7757677108737004,-32.96028722719048,29,stop
short,2025-10-02 15:10:00+00:00,2025-10-02 15:50:00+00:00,119175.75,119832.4847299918,119832.2847299918,117665.44055251639,0.06000562541122134,-39.407778202427764,3.946961199301599,-43.35473940172936,8,stop
