side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,bars,result
long,2025-01-13 13:40:00+00:00,2025-01-13 14:30:00+00:00,91158.4,90245.10351590271,90245.3035159027,93135.60432819457,0.05189771229419454,-47.39799817098034,2.585412529659664,-49.98341070064,10,stop
long,2025-01-23 15:05:00+00:00,2025-01-27 01:00:00+00:00,104242.35,101909.40092923495,101909.60092923495,109080.44801903013,0.020813475307804058,-48.55677787873289,1.1763101955063013,-49.733088074239184,383,stop
long,2025-02-05 06:05:00+00:00,2025-02-05 06:35:00+00:00,97899.25,97666.62092555701,97666.82092555701,98526.24191138598,0.10112726605387806,-23.525142303063266,5.436922125867746,-28.96206442893101,6,stop
long,2025-02-06 13:45:00+00:00,2025-02-06 14:30:00+00:00,98415.0,98107.86538439753,98108.06538439753,99191.85398120494,0.10030301719043022,-30.806528628550378,5.418444505217912,-36.22497313376829,9,stop
long,2025-02-22 15:55:00+00:00,2025-02-22 16:55:00+00:00,96603.75,96474.29083363929,96474.49083363928,97022.26452022143,0.10180864059275568,-13.18006173945564,5.404690033405523,-18.584751772861164,12,stop
long,2025-03-04 14:55:00+00:00,2025-03-04 15:20:00+00:00,83351.8,81905.28331688221,81905.48331688221,86382.5638362356,0.032889217659103,-47.574802038584785,1.4911053401494072,-49.06590737873419,5,stop
long,2025-03-06 11:00:00+00:00,2025-03-06 12:35:00+00:00,91035.85,90549.84032547711,90550.04032547711,92158.2785015458,0.09110073946000172,-44.27584073375047,4.5458917445465765,-48.82173247829705,19,stop
long,2025-03-06 19:55:00+00:00,2025-03-07 23:20:00+00:00,88870.7,87776.14901142893,87776.34901142893,91206.63863214213,0.04249768305283175,-46.51588099745672,2.0609588043567024,-48.57683980181342,29,stop
long,2025-03-10 07:10:00+00:00,2025-03-10 08:20:00+00:00,82384.65,81952.31051927962,81952.51051927962,83385.46363394074,0.10122502055328103,-43.763572821914615,4.571346088751006,-48.33491891066562,14,stop
long,2025-03-15 04:55:00+00:00,2025-03-15 05:55:00+00:00,84449.6,84267.55557375688,84267.75557375688,84953.23069248626,0.11393437403279646,-20.741117750170204,5.284682381113468,-26.025800131283674,12,stop
long,2025-03-25 17:15:00+00:00,2025-03-25 18:40:00+00:00,88043.65,87567.97759008504,87568.17759008503,89140.46684232992,0.09154504967347685,-43.545454393967255,4.417737262938427,-47.96319165690568,17,stop
long,2025-04-03 14:00:00+00:00,2025-04-03 14:10:00+00:00,82124.79999999999,81730.065826096,81730.265826096,83049.97426780796,0.10852082573420122,-42.836878497568115,4.886745202616722,-47.72362370018484,2,stop
long,2025-04-22 06:10:00+00:00,2025-04-22 12:35:00+00:00,88198.35,88868.92643482423,87936.0254213379,88869.12643482423,0.10771176215690742,72.22896945581361,5.250279973116958,66.97868948269665,77,target
long,2025-04-27 17:35:00+00:00,2025-04-27 22:30:00+00:00,93999.6,93696.236416287,93696.436416287,94761.62650742602,0.10177679891525467,-30.87537445776889,5.251031731962686,-36.126406189731576,59,stop
long,2025-05-13 12:40:00+00:00,2025-05-13 14:05:00+00:00,103686.1,103335.06141627152,103335.26141627152,104559.45923245698,0.09192024756572618,-32.26755352144422,5.230674945886048,-37.49822846733027,17,stop
long,2025-05-20 12:10:00+00:00,2025-05-20 12:20:00+00:00,105035.2,104871.76046303604,104871.96046303604,105535.5871539279,0.09038259319406554,-14.772089181239428,5.216174332748088,-19.98826351398752,2,stop
long,2025-05-27 10:05:00+00:00,2025-05-28 13:40:00+00:00,109773.85,109385.4026890643,109385.6026890643,110732.07147437142,0.08629892719571487,-33.5225862058117,5.198618113856796,-38.721204319668495,31,stop
long,2025-05-30 10:10:00+00:00,2025-05-30 16:30:00+00:00,105352.95,104579.56976269945,104579.76976269945,107073.7428421011,0.05674466394252672,-43.885201665411024,3.272659938124207,-47.15786160353523,76,stop
long,2025-06-11 13:30:00+00:00,2025-06-11 14:15:00+00:00,109370.15,110071.44729347955,109109.93172701022,110071.64729347955,0.0858322533453609,60.193926964353025,5.184185407208592,55.00974155714444,9,target
long,2025-06-13 13:45:00+00:00,2025-06-13 14:00:00+00:00,105065.75,104629.39310545727,104629.59310545727,106112.02227658546,0.08987225775076338,-39.216379297666464,5.179647157873314,-44.396026455539776,3,stop
long,2025-06-15 01:05:00+00:00,2025-06-15 07:10:00+00:00,105544.79999999999,105240.46380310836,105240.66380310836,106327.82131378325,0.08904370597435145,-27.099222833370526,5.1594703480852715,-32.2586931814558,73,stop
long,2025-06-22 00:10:00+00:00,2025-06-22 13:30:00+00:00,101964.35,100822.84329813455,100823.04329813455,104415.80458123091,0.03910296582689376,-44.63629755421496,2.177286967342314,-46.81358452155728,160,stop
long,2025-07-13 02:15:00+00:00,2025-07-14 10:40:00+00:00,117425.25,118088.78257949305,117190.55954150348,118088.98257949305,0.07936136274454357,52.65884973397095,5.143895920747183,47.51495381322377,89,target
long,2025-07-19 20:15:00+00:00,2025-07-19 21:10:00+00:00,117943.6,117558.45207623487,117558.65207623487,118908.70278753029,0.07941543936620502,-30.58669158678995,5.14089320588219,-35.72758479267214,11,stop
long,2025-07-25 07:30:00+00:00,2025-07-25 07:50:00+00:00,115369.65,114892.40492802252,114892.60492802251,116514.70006645496,0.08087755514244228,-38.59841462531738,5.118438931182736,-43.71685355650012,4,stop
long,2025-07-30 09:00:00+00:00,2025-07-30 10:55:00+00:00,118294.45,117918.8459320737,117919.0459320737,119241.0439783526,0.07850831865808384,-29.488043854030145,5.097583291496611,-34.58562714552676,23,stop
long,2025-08-01 10:00:00+00:00,2025-08-02 13:00:00+00:00,114890.95,114079.35728524344,114079.55728524344,116703.90549701311,0.05288463269150949,-42.920782615005315,3.326758855765469,-46.247541470770784,24,stop
long,2025-08-04 20:55:00+00:00,2025-08-06 00:20:00+00:00,114880.2,114604.67312305734,114604.87312305733,115621.00608388532,0.0801379629167295,-22.080162646993344,5.055717807180111,-27.135880454173453,29,stop
long,2025-08-06 09:30:00+00:00,2025-08-06 13:35:00+00:00,114078.0,113690.26716270066,113690.46716270066,115041.89437459868,0.08046362424842911,-31.198389329231077,5.037601693591532,-36.23599102282261,49,stop
long,2025-08-08 00:55:00+00:00,2025-08-08 01:15:00+00:00,117280.4,116821.0489290305,116821.2489290305,118392.81480193899,0.07795755587454914,-35.80988678113851,5.016057874420811,-40.82594465555932,4,stop
long,2025-08-09 21:15:00+00:00,2025-08-09 21:25:00+00:00,116671.8,116501.76865667748,116501.96865667748,117204.57115664506,0.07801428786848161,-13.264874164627996,5.001494359276032,-18.266368523904028,2,stop
long,2025-08-20 00:10:00+00:00,2025-08-20 01:35:00+00:00,113038.29999999999,112690.61921294099,112690.81921294099,113920.37476911799,0.08036038247930134,-27.939761028765624,4.986311646185437,-32.92607267495106,17,stop
long,2025-09-01 06:00:00+00:00,2025-09-01 07:50:00+00:00,107809.20000000001,109141.75912787658,107232.06302606173,109141.95912787657,0.07108403652063583,94.72368171188431,4.248085499132453,90.47559621275185,22,target
long,2025-09-09 21:15:00+00:00,2025-09-10 00:50:00+00:00,111577.55,111059.66142069284,111059.86142069283,112797.63011611435,0.07890593181732818,-40.86448092778433,4.827969235629765,-45.692450163414094,43,stop
long,2025-09-15 13:35:00+00:00,2025-09-15 13:40:00+00:00,114930.55,114589.7085072741,114589.9085072741,115802.06839295181,0.0791404730612043,-26.97435697321475,4.993170927960792,-31.96752790117554,1,stop
long,2025-09-23 15:05:00+00:00,2025-09-23 17:30:00+00:00,112703.75,112338.68317790968,112338.88317790968,113620.04483168064,0.08042048794546072,-29.358851965202003,4.97475421436795,-34.333606179569955,29,stop
long,2025-10-11 05:15:00+00:00,2025-10-11 07:00:00+00:00,112448.85,111618.20964481549,111618.40964481549,114295.87131286904,0.05058535703706882,-42.018238936406306,3.113839490484046,-45.13207842689035,21,stop
long,2025-10-21 11:05:00+00:00,2025-10-21 14:15:00+00:00,108258.75,109932.94890958503,107511.16401395749,109933.14890958503,0.055641706725109145,93.15528472662773,3.345640239514121,89.8096444871136,38,target
long,2025-11-13 15:00:00+00:00,2025-11-13 15:35:00+00:00,102600.8,101667.26509091661,101667.46509091661,104637.36113816679,0.04583006130752702,-42.7839621160085,2.5712361380701223,-45.35519825407862,7,stop
long,2025-11-16 18:20:00+00:00,2025-11-16 21:05:00+00:00,94912.25,93714.93715595237,93715.13715595237,97463.68090059527,0.03612874736814595,-43.2574132632331,1.8708432916736393,-45.128256554906734,33,stop
long,2025-12-05 15:50:00+00:00,2025-12-05 16:05:00+00:00,90610.6,89815.4463113299,89815.6463113299,92350.61486734022,0.05315776630870929,-42.26859396183372,2.6343673970539223,-44.902961358887644,3,stop
long,2025-12-09 04:30:00+00:00,2025-12-09 04:35:00+00:00,90165.7,89768.04890310175,89768.24890310175,91109.9755987965,0.09913579234671278,-39.42145656854723,4.90245895179881,-44.323915520346034,1,stop
long,2025-12-11 07:05:00+00:00,2025-12-12 11:40:00+00:00,90184.15,90844.53679537465,89928.55852606267,90844.73679537464,0.09862402868437142,65.13000624980981,4.914673810249044,60.21533243956077,43,target
long,2025-12-12 14:50:00+00:00,2025-12-12 15:15:00+00:00,92224.55,91868.2227382525,91868.4227382525,93089.57503099501,0.09709496580807622,-34.59758329585907,4.912887586749819,-39.510470882608885,5,stop
long,2025-12-13 00:20:00+00:00,2025-12-13 01:35:00+00:00,90319.45,90183.3559119182,90183.5559119182,90740.86526866359,0.0987055286323445,-13.433238907850363,4.898564348300187,-18.33180325615055,15,stop
long,2025-12-14 20:20:00+00:00,2025-12-15 23:00:00+00:00,88711.3,88320.5185045758,88320.7185045758,89639.43663584843,0.10028820741863163,-39.1907756684658,4.879466718643089,-44.070242387108884,20,stop
long,2026-01-02 14:55:00+00:00,2026-01-04 04:15:00+00:00,89504.9,91370.53782511815,88646.12262994092,91370.73782511815,0.04873693922756036,90.92547730342162,2.4310310965840745,88.49444620683754,148,target
long,2026-01-18 05:55:00+00:00,2026-01-18 07:40:00+00:00,95153.0,95042.33208282327,95042.53208282327,95533.612,0.09396573369831938,-10.398992034376452,4.91397715501587,-15.312969189392323,21,stop
long,2026-01-18 14:45:00+00:00,2026-01-19 16:20:00+00:00,95075.55,94890.19429638072,94890.39429638072,95603.33606473857,0.09388121856152074,-17.401419323106055,4.90310417241065,-22.3045234955167,7,stop
long,2026-02-11 11:30:00+00:00,2026-02-11 14:10:00+00:00,66918.95,68178.17613842353,66344.74506453823,68178.37613842353,0.07283502193583798,91.71576341425848,2.712824272340275,89.0029391419182,32,target
long,2026-02-13 07:35:00+00:00,2026-02-13 09:45:00+00:00,66279.9,66992.6653088341,65978.39826308294,66992.8653088341,0.13296400720037277,94.7721316559936,4.8802328515415905,89.89189880445201,26,target
long,2026-02-18 15:10:00+00:00,2026-02-18 15:35:00+00:00,67279.35,68053.50460478973,66947.97816135515,68053.70460478973,0.12320948175453947,95.38318765403272,4.592583731134163,90.79060392289855,5,target
long,2026-02-23 13:15:00+00:00,2026-02-23 14:30:00+00:00,66178.65,65996.34954886271,65996.5495488627,66652.64567477457,0.1386125194119334,-25.26912482207121,5.036409980591575,-30.305534802662784,15,stop
long,2026-02-27 08:35:00+00:00,2026-02-27 09:45:00+00:00,67803.5,67413.90601008684,67414.10601008683,68694.76375482633,0.10708814174435423,-41.720896414569275,3.9789206365747285,-45.699817051144,14,stop
long,2026-03-09 07:15:00+00:00,2026-03-09 09:35:00+00:00,67080.25,68333.20874363226,66509.31183443387,68333.40874363226,0.0748083943077722,93.7318317450131,2.7927973268559194,90.93903441815718,28,target
long,2026-03-13 04:15:00+00:00,2026-03-13 08:35:00+00:00,71297.55,72172.3305743408,70919.18019157961,72172.5305743408,0.10996274326062479,96.19327170561877,4.3457084472658245,91.84756325835293,52,target
long,2026-03-30 15:20:00+00:00,2026-03-30 17:20:00+00:00,67416.5,67032.3582908195,67032.55829081949,68296.22064336101,0.11015565947983295,-42.31538330848874,4.069659575369216,-46.385042883857956,24,stop
long,2026-04-01 01:05:00+00:00,2026-04-01 01:35:00+00:00,68150.4,67809.21643447485,67809.41643447484,68945.4152910503,0.12192246793127927,-41.597942326419485,4.555426447362873,-46.15336877378236,6,stop
long,2026-04-03 05:50:00+00:00,2026-04-04 13:35:00+00:00,66638.0,67242.01324169473,66391.16972915264,67242.21324169473,0.1378707680594497,83.27576955053057,5.082234252412771,78.1935352981178,81,target
long,2026-04-16 12:50:00+00:00,2026-04-16 13:50:00+00:00,74590.25,73749.28678282758,73749.48678282757,76395.45034684485,0.05252694653422992,-44.17322994566982,2.1394383100676797,-46.3126682557375,12,stop
long,2026-04-18 12:30:00+00:00,2026-04-18 16:15:00+00:00,76120.3,75729.12333349187,75729.32333349186,77028.45182801629,0.10644805130338106,-41.63999386514383,4.4419976819430165,-46.08199154708685,45,stop
long,2026-04-28 17:05:00+00:00,2026-04-29 00:50:00+00:00,76027.75,76498.93485300292,75855.08046724854,76499.13485300292,0.1206563539949677,56.85144642098759,5.065175120839845,51.78627130014775,93,target
long,2026-05-09 04:35:00+00:00,2026-05-09 06:30:00+00:00,80421.25,80285.96588892084,80286.16588892083,80824.71328465833,0.11470870433798348,-15.518265099406655,5.068328171022788,-20.586593270429443,23,stop
long,2026-05-14 07:40:00+00:00,2026-05-14 08:00:00+00:00,79869.4,79677.62184874706,79677.82184874706,80384.94081250587,0.11524351998976609,-22.101189207517738,5.054701521286212,-27.15589072880395,4,stop
long,2026-05-26 14:35:00+00:00,2026-05-26 15:20:00+00:00,77069.75,76651.74772402091,76651.94772402091,78033.11963945818,0.09966834832979138,-41.661596444929344,4.210196520023741,-45.87179296495309,9,stop
long,2026-05-28 14:20:00+00:00,2026-06-02 08:40:00+00:00,73076.9,72549.2862268992,72549.4862268992,74252.90443120158,0.0804095238213966,-42.425172256645006,3.216994491949274,-45.64216674859428,472,stop
long,2026-06-11 07:00:00+00:00,2026-06-11 10:55:00+00:00,62695.0,63163.55780396578,62512.64447301711,63163.757803965775,0.14492002464356446,67.90340849765494,5.02093471273973,62.882473784915206,47,target
long,2026-06-23 16:20:00+00:00,2026-06-23 18:40:00+00:00,62615.149999999994,62166.67214502534,62166.872145025336,63615.62070744931,0.094722890390719,-42.48111869942904,3.2472300030918357,-45.728348702520876,28,stop
long,2026-07-09 01:30:00+00:00,2026-07-09 01:40:00+00:00,62288.25,62056.597768676234,62056.79776867623,62854.53007514754,0.14614176943662197,-33.854066979596766,4.994754365118009,-38.84882134471478,2,stop
long,2026-07-18 04:15:00+00:00,2026-07-19 05:40:00+00:00,63948.2,64203.7928,63897.02174003026,64203.9928,0.14174075656181026,36.22791684375228,4.997916207716589,31.230000636035694,5,target
