side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
long,2025-01-03 00:25:00+00:00,2025-01-03 01:10:00+00:00,97032.09999999999,96755.62695739123,96755.82695739123,97617.31573891314,0.10305867851978882,-28.492946417604344,6.99002746875384,-35.48297388635818,-0.3548297388635818,9
long,2025-01-04 13:40:00+00:00,2025-01-04 15:25:00+00:00,97905.9,97742.73220180318,97742.93220180318,98322.68702229521,0.10177647134762709,-16.606642738032992,6.969349593321239,-23.575992331354232,-0.23575992331354234,21
long,2025-01-06 14:40:00+00:00,2025-01-06 14:50:00+00:00,99501.4,100978.48156861438,98633.29725425706,100978.68156861438,0.05298140784928394,78.25786101341912,3.7175972298370157,74.5402637835821,0.7454026378358211,2
long,2025-01-06 20:00:00+00:00,2025-01-07 22:40:00+00:00,101997.2,101646.11488623788,101646.31488623787,102703.02277064318,0.09819368862641202,-34.47434234212617,6.998770888476367,-41.473113230602536,-0.4147311323060254,20
long,2025-01-18 23:55:00+00:00,2025-01-19 00:10:00+00:00,104543.2,104297.41809706106,104297.61809706106,105095.52345440841,0.09540561398862163,-23.448973357180964,6.9735985883596765,-30.42257194554064,-0.3042257194554064,3
long,2025-01-20 12:00:00+00:00,2025-01-20 12:10:00+00:00,108525.9,107975.89834419596,107976.09834419595,109541.52280870605,0.07940007516988033,-43.67017281439919,6.016590672030201,-49.68676348642939,-0.4968676348642939,2
long,2025-01-21 21:30:00+00:00,2025-01-21 23:00:00+00:00,106494.7,105564.32329904371,105564.5232990437,108077.33077643444,0.04921735418413864,-45.79067961563602,3.6529444201780406,-49.44362403581407,-0.4944362403581407,18
long,2025-01-25 09:30:00+00:00,2025-01-25 10:00:00+00:00,104449.4,104243.56669673858,104243.76669673857,104941.63640489212,0.09425095045895417,-19.399984468494733,6.884328662843268,-26.284313131338,-0.26284313131338,6
long,2025-01-25 21:50:00+00:00,2025-01-25 23:50:00+00:00,105056.09999999999,104847.78629510089,104847.98629510088,105553.11873234865,0.09345645718560035,-19.468260843076973,6.865905746920228,-26.334166589997203,-0.26334166589997204,24
long,2025-01-30 18:55:00+00:00,2025-01-31 00:05:00+00:00,105542.9,104660.87839080782,104661.07839080782,107051.33248878826,0.051207091086149514,-45.16576088185591,3.767373409348809,-48.93313429120472,-0.4893313429120473,62
long,2025-02-20 23:00:00+00:00,2025-02-22 02:00:00+00:00,98330.4,98044.05211379888,98044.25211379888,98932.70002930166,0.09908333140976691,-28.37230250695087,6.810102221721029,-35.1824047286719,-0.35182404728671895,24
long,2025-03-25 13:00:00+00:00,2025-03-25 13:30:00+00:00,87222.8,87898.35736787696,86874.72168808203,87898.55736787696,0.11129797720465603,75.18816853040708,6.821720703274034,68.36644782713306,0.6836644782713306,6
long,2025-03-25 21:05:00+00:00,2025-03-25 21:55:00+00:00,88117.09999999999,87748.06155915363,87748.26155915363,88825.56258626953,0.11094427363080953,-40.94270176154564,6.828931412150844,-47.771633173696486,-0.47771633173696487,10
long,2025-03-27 09:30:00+00:00,2025-03-27 10:45:00+00:00,87504.3,87365.35355284259,87365.55355284258,87866.55219573613,0.1111752910517507,-15.44741170333258,6.804414620449631,-22.25182632378221,-0.2225182632378221,15
long,2025-03-27 18:10:00+00:00,2025-03-28 19:20:00+00:00,87116.8,86764.34532074121,86764.5453207412,87798.6364188882,0.11141437925240512,-39.26851930422402,6.780500954362671,-46.04902025858669,-0.46049020258586687,2
long,2025-04-11 20:30:00+00:00,2025-04-11 21:35:00+00:00,83970.3,83616.25368131271,83616.4536813127,84649.01750303095,0.11504085580493746,-40.72979149637402,6.747755194914408,-47.47754669128843,-0.47477546691288436,13
long,2025-04-15 07:00:00+00:00,2025-04-15 08:10:00+00:00,85548.59999999999,86075.35631775274,85297.76915483149,86075.55631775274,0.11236347091017333,59.18816818656094,6.749492198119535,52.4386759884414,0.5243867598844141,9
long,2025-04-18 20:00:00+00:00,2025-04-18 20:10:00+00:00,84569.2,84495.29814065351,84495.49814065351,84907.4768,0.11428482595903111,-8.445861133461968,6.762527361049434,-15.208388494511402,-0.15208388494511402,2
long,2025-04-20 18:50:00+00:00,2025-04-20 20:05:00+00:00,84560.2,84898.2408,84443.45272113795,84898.4408,0.11411713684452003,38.576248232631315,6.768339227381409,31.807909005249904,0.318079090052499,15
long,2025-04-22 10:35:00+00:00,2025-04-22 12:55:00+00:00,88476.4,89047.01286231843,88199.74722512104,89047.21286231843,0.10942551713231137,62.43960754154303,6.798956939443205,55.640650602099825,0.5564065060209983,28
long,2025-04-22 15:55:00+00:00,2025-04-23 20:20:00+00:00,90886.4,92009.0363579996,90244.54322800026,92009.2363579996,0.06897244844639756,77.43097832617966,4.41516111934923,73.01581720683042,0.7301581720683041,41
long,2025-04-24 00:40:00+00:00,2025-04-24 01:10:00+00:00,93620.09999999999,93196.15431273411,93196.35431273411,94420.55370589881,0.10016987782575952,-42.466587698180604,6.54967647963041,-49.01626417781101,-0.4901626417781101,6
long,2025-04-25 19:50:00+00:00,2025-04-25 20:40:00+00:00,95186.09999999999,94785.00479969491,94785.20479969491,95955.01847545762,0.10254875478285541,-41.131813340665616,6.818455084676215,-47.950268425341825,-0.47950268425341824,10
long,2025-04-27 20:35:00+00:00,2025-04-27 21:00:00+00:00,94354.3,94226.21923560042,94226.41923560042,94731.7172,0.10294460092662455,-13.185223177491732,6.794671203335587,-19.979894380827318,-0.19979894380827318,5
long,2025-04-29 09:25:00+00:00,2025-04-29 10:45:00+00:00,94925.4,94746.02338464964,94746.22338464964,95361.28437302553,0.10211477502154519,-18.317002720627542,6.77888915442891,-25.095891875056452,-0.25095891875056453,16
long,2025-04-29 16:20:00+00:00,2025-04-29 17:00:00+00:00,95015.8,94730.61258605018,94730.81258605018,95610.55877092475,0.1017534975546712,-29.018816827966518,6.757576395178802,-35.77639322314532,-0.3577639322314532,8
long,2025-05-01 04:40:00+00:00,2025-05-01 08:55:00+00:00,94800.09999999999,95179.1004,94671.45033727915,95179.3004,0.10160763100178148,38.50933279272803,6.756167772289844,31.753165020438185,0.31753165020438184,51
long,2025-05-08 00:05:00+00:00,2025-05-08 00:35:00+00:00,97089.3,96915.67821012888,96915.87821012888,97520.33895980669,0.09953894759517704,-17.28213024336209,6.758867975741519,-24.04099821910361,-0.24040998219103613,6
long,2025-05-08 06:40:00+00:00,2025-05-08 07:20:00+00:00,98899.59999999999,99294.9984,98762.91985153608,99295.1984,0.09747385981877901,38.54100821417005,6.761577375448282,31.779430838721765,0.31779430838721767,8
long,2025-05-09 14:55:00+00:00,2025-05-09 16:55:00+00:00,103148.09999999999,102307.44489997574,102307.64489997574,104590.29182503637,0.05296430796626137,-44.52471561109248,3.808633763710425,-48.33334937480291,-0.48333349374802903,24
long,2025-05-10 03:30:00+00:00,2025-05-11 05:00:00+00:00,103100.2,103512.4008,102961.73756084868,103512.6008,0.09334193171300575,38.4756189256469,6.749966746222043,31.72565217942486,0.3172565217942486,6
long,2025-05-14 23:10:00+00:00,2025-05-14 23:15:00+00:00,103532.59999999999,103356.11304762475,103356.31304762475,103979.21247856285,0.09325852417670048,-16.458912714958718,6.752947616673427,-23.211860331632142,-0.23211860331632142,1
long,2025-05-16 14:15:00+00:00,2025-05-16 14:40:00+00:00,103776.4,103424.584614784,103424.784614784,104486.43177782398,0.09281576177093277,-32.654012981556136,6.731031029347975,-39.38504401090411,-0.3938504401090411,5
long,2025-05-21 21:40:00+00:00,2025-05-21 23:10:00+00:00,108394.9,109200.4459225621,107984.86343495859,109200.6459225621,0.08849771138526005,71.28897056247392,6.739841542780754,64.54912901969315,0.6454912901969315,18
long,2025-05-22 02:05:00+00:00,2025-05-22 03:40:00+00:00,110215.8,111386.1196490909,109564.7053339394,111386.3196490909,0.06626848521479325,77.55531036236255,5.139828237542455,72.4154821248201,0.724154821248201,19
long,2025-05-27 00:10:00+00:00,2025-05-27 00:35:00+00:00,109497.09999999999,109276.355761334,109276.55576133399,110020.53628299899,0.08885774314551378,-19.61483486023514,6.803900438683964,-26.418735298919103,-0.264187352989191,5
long,2025-06-09 23:20:00+00:00,2025-06-10 01:10:00+00:00,110170.7,109795.33789367825,109795.53789367825,110927.24188448262,0.0880746555271022,-33.05988821221506,6.780701555301528,-39.84058976751658,-0.3984058976751658,22
long,2025-06-11 15:00:00+00:00,2025-06-11 15:10:00+00:00,110034.0,109695.56442500837,109695.76442500837,110734.91286248744,0.08782199921762547,-29.722088802131427,6.753981372257796,-36.47607017438922,-0.3647607017438922,2
long,2025-06-25 18:10:00+00:00,2025-06-27 08:05:00+00:00,107432.5,106833.86762973756,106834.06762973756,108519.15543039366,0.07141267199837838,-42.74993710516313,5.355466841139243,-48.10540394630237,-0.48105403946302366,155
long,2025-07-02 19:25:00+00:00,2025-07-02 20:20:00+00:00,109483.09999999999,109186.56841201682,109186.76841201681,110120.19280697477,0.08749135152175551,-25.943949401540422,6.696096689163518,-32.64004609070394,-0.3264004609070394,11
long,2025-07-04 10:35:00+00:00,2025-07-04 11:50:00+00:00,109022.5,108841.30131813178,108841.50131813178,109485.78739780233,0.08756159821780647,-15.866046179341202,6.676775923027796,-22.542822102368998,-0.22542822102368998,15
long,2025-07-07 16:05:00+00:00,2025-07-07 16:15:00+00:00,108385.7,108209.82301861081,108210.02301861081,108839.89044708377,0.08786806303413124,-15.45396968695763,6.661140174328472,-22.1151098612861,-0.221151098612861,2
