month,trades,pnl,win_rate
2025-07,1,22.722305664542436,100.0
2025-08,1,16.78783774090608,100.0
2025-09,1,-24.96418825460982,0.0
2025-11,1,-50.04821059254489,0.0
2026-02,1,44.60073492569625,100.0
2026-04,1,17.083347380578488,100.0
2026-05,2,-41.15753015454379,0.0
