side,entry_time,exit_time,entry,exit,stop,target,qty,gross_pnl,fees,net_pnl,return_pct,bars
short,2025-08-06 04:00:00+00:00,2025-08-06 05:05:00+00:00,113465.2,113651.86004725836,113651.66004725837,112985.94582911245,0.08518962332806461,-15.901499116339009,6.771805878881181,-22.67330499522019,-0.2267330499522019,13
short,2025-08-21 18:45:00+00:00,2025-08-21 18:55:00+00:00,112254.6,112690.40281824145,112690.20281824145,111403.75022263784,0.08590636235707308,-37.43823482008296,6.763472422880838,-44.2017072429638,-0.442017072429638,2
short,2025-08-25 12:05:00+00:00,2025-08-25 12:20:00+00:00,111137.6,111450.56876182766,111450.36876182766,110472.95605725852,0.0863720526321005,-27.031754368781215,6.728888959652808,-33.76064332843402,-0.3376064332843402,3
short,2025-09-01 05:05:00+00:00,2025-09-01 05:35:00+00:00,107336.7,107778.80553062032,107778.60553062032,106485.00247906952,0.08911604319190827,-39.398695562141945,6.709584938740582,-46.10828050088253,-0.4610828050088253,6
short,2025-09-23 17:10:00+00:00,2025-09-23 18:45:00+00:00,112559.7,111700.05470031983,113000.94388312011,111699.85470031983,0.0845712427518554,72.7012713197429,6.638074153981304,66.0631971657616,0.660631971657616,19
short,2025-09-23 20:25:00+00:00,2025-09-23 21:15:00+00:00,111653.90000000001,112009.08216798653,112008.88216798654,110925.03242302022,0.08584901118493649,-30.492037912165113,6.720436050228505,-37.21247396239362,-0.37212473962393616,10
short,2025-09-25 20:30:00+00:00,2025-09-25 21:05:00+00:00,109258.0,109531.2434708729,109531.0434708729,108656.23329369065,0.08739098680169312,-23.879016556702236,6.692072760980418,-30.571089317682652,-0.30571089317682654,7
short,2025-10-11 06:35:00+00:00,2025-10-11 07:20:00+00:00,112144.2,110898.85921250818,112843.05895832788,110898.65921250818,0.06118593519107721,76.19734071427952,4.776484358028643,71.42085635625088,0.7142085635625088,9
short,2025-10-16 17:50:00+00:00,2025-10-17 22:35:00+00:00,108298.6,106959.27301676039,109064.60295549309,106959.07301676039,0.056927557919156754,76.24461441106286,4.288936761800642,71.95567764926221,0.7195567764926222,45
short,2025-10-30 17:00:00+00:00,2025-10-31 19:40:00+00:00,107742.6,108254.74744492525,108254.54744492525,106785.12928261214,0.08218363336290893,-42.09013784148667,6.213006383421108,-48.30314422490778,-0.4830314422490778,20
short,2025-11-04 13:00:00+00:00,2025-11-04 13:40:00+00:00,103889.8,104182.43893068841,104182.23893068841,103268.33445396739,0.09252753144622772,-27.077157861662165,6.738343720761199,-33.815501582423366,-0.33815501582423363,8
short,2025-11-06 11:00:00+00:00,2025-11-06 13:20:00+00:00,102842.40000000001,103341.24286807215,103341.04286807215,101913.4614978918,0.0838730757747429,-41.83948567350475,6.0526397056252215,-47.892125379129965,-0.47892125379129963,28
short,2025-11-08 03:35:00+00:00,2025-11-08 06:05:00+00:00,102933.2,102136.31242239695,103343.83631840203,102136.11242239695,0.09259363460458583,73.7867171815101,6.645846025623,67.1408711558871,0.671408711558871,30
short,2025-11-14 22:10:00+00:00,2025-11-14 22:30:00+00:00,94739.6,95463.28446986679,95463.0844698668,93487.57899519983,0.06073192471318443,-43.95075074005035,4.042985540949063,-47.993736280999414,-0.4799373628099941,4
short,2025-11-16 15:00:00+00:00,2025-11-16 15:55:00+00:00,95350.5,94623.70027500213,95723.25756666524,94623.50027500214,0.10015790419930301,72.79473722841597,6.659596213019005,66.13514101539695,0.6613514101539695,11
short,2025-12-09 03:05:00+00:00,2025-12-09 03:35:00+00:00,90012.1,90356.52811996546,90356.32811996546,89337.23664505183,0.10683276343259449,-36.79620785980226,6.7442476425106594,-43.540455502312916,-0.4354045550231292,6
short,2025-12-25 01:30:00+00:00,2025-12-25 02:35:00+00:00,87571.90000000001,87768.24635421627,87768.04635421628,87123.42964367561,0.10931247272091534,-21.463105489116586,6.708402737829299,-28.171508226945885,-0.28171508226945885,13
short,2025-12-26 23:35:00+00:00,2025-12-28 02:40:00+00:00,87390.3,87557.13849663487,87556.93849663487,86986.40923004769,0.1092172634908197,-18.221644047382572,6.687548170565831,-24.909192217948405,-0.24909192217948406,25
short,2026-01-25 04:15:00+00:00,2026-01-25 04:30:00+00:00,88954.5,89047.08104372186,89046.88104372186,88598.682,0.10701673585286674,-9.907721100965064,6.667201862982022,-16.57492296394709,-0.1657492296394709,3
short,2026-01-25 07:00:00+00:00,2026-01-25 08:35:00+00:00,88807.8,88452.7688,88899.57675115309,88452.56880000001,0.10700687672096242,37.990779850495095,6.638834941574248,31.351944908920842,0.3135194490892084,19
short,2026-02-01 01:05:00+00:00,2026-02-01 10:10:00+00:00,78632.40000000001,79181.04756905795,79180.84756905795,77671.1219464131,0.07894147377145347,-43.31104768255901,4.360309146219404,-47.671356828778414,-0.47671356828778416,109
short,2026-02-02 14:55:00+00:00,2026-02-02 15:35:00+00:00,77836.8,78973.97976896666,78973.77976896666,75994.11594655001,0.03979780295670169,-45.257256371682544,2.184253580156228,-47.441509951838775,-0.47441509951838773,8
short,2026-02-02 19:00:00+00:00,2026-02-02 23:35:00+00:00,78507.40000000001,78928.17536311471,78927.97536311472,77738.14900532794,0.09916661707413396,-41.72686930822574,5.464323695557986,-47.191193003783724,-0.4719119300378372,55
short,2026-02-04 13:15:00+00:00,2026-02-04 13:40:00+00:00,75915.90000000001,75282.97795570102,76248.74614619934,75282.77795570102,0.12153729910530543,76.92363580830771,6.4317061390710135,70.4919296692367,0.704919296692367,5
