month,trades,pnl,win_rate
2025-04,1,67.65060615529586,100.0
2025-05,2,-79.38833413403887,0.0
2025-06,1,-29.58120908193568,0.0
2025-07,3,34.1904000562991,33.33333333333333
2025-09,2,-57.065999709909164,0.0
2025-11,1,-49.69545233708394,0.0
2025-12,1,-49.447192021974764,0.0
2026-04,2,32.25669116479306,50.0
2026-05,2,-49.22369975495474,0.0
2026-06,1,-40.41995667362343,0.0
